id,country_id,state_id,canton_id,name,code
10101,Ecuador,AZUAY,CUENCA,BELLAVISTA,10101
10102,Ecuador,AZUAY,CUENCA,CAÑARIBAMBA,10102
10103,Ecuador,AZUAY,CUENCA,EL BATÁN,10103
10104,Ecuador,AZUAY,CUENCA,EL SAGRARIO,10104
10105,Ecuador,AZUAY,CUENCA,EL VECINO,10105
10106,Ecuador,AZUAY,CUENCA,GIL RAMÍREZ DÁVALOS,10106
10107,Ecuador,AZUAY,CUENCA,HUAYNACÁPAC,10107
10108,Ecuador,AZUAY,CUENCA,MACHÁNGARA,10108
10109,Ecuador,AZUAY,CUENCA,MONAY,10109
10110,Ecuador,AZUAY,CUENCA,SAN BLAS,10110
10111,Ecuador,AZUAY,CUENCA,SAN SEBASTIÁN,10111
10112,Ecuador,AZUAY,CUENCA,SUCRE,10112
10113,Ecuador,AZUAY,CUENCA,TOTORACOCHA,10113
10114,Ecuador,AZUAY,CUENCA,YANUNCAY,10114
10115,Ecuador,AZUAY,CUENCA,HERMANO MIGUEL,10115
10150,Ecuador,AZUAY,CUENCA,CUENCA,10150
10151,Ecuador,AZUAY,CUENCA,BAÑOS,10151
10152,Ecuador,AZUAY,CUENCA,CUMBE,10152
10153,Ecuador,AZUAY,CUENCA,CHAUCHA,10153
10154,Ecuador,AZUAY,CUENCA,CHECA (JIDCAY),10154
10155,Ecuador,AZUAY,CUENCA,CHIQUINTAD,10155
10156,Ecuador,AZUAY,CUENCA,LLACAO,10156
10157,Ecuador,AZUAY,CUENCA,MOLLETURO,10157
10158,Ecuador,AZUAY,CUENCA,NULTI,10158
10159,Ecuador,AZUAY,CUENCA,OCTAVIO CORDERO PALACIOS (SANTA ROSA),10159
10160,Ecuador,AZUAY,CUENCA,PACCHA,10160
10161,Ecuador,AZUAY,CUENCA,QUINGEO,10161
10162,Ecuador,AZUAY,CUENCA,RICAURTE,10162
10163,Ecuador,AZUAY,CUENCA,SAN JOAQUÍN,10163
10164,Ecuador,AZUAY,CUENCA,SANTA ANA,10164
10165,Ecuador,AZUAY,CUENCA,SAYAUSÍ,10165
10166,Ecuador,AZUAY,CUENCA,SIDCAY,10166
10167,Ecuador,AZUAY,CUENCA,SININCAY,10167
10168,Ecuador,AZUAY,CUENCA,TARQUI,10168
10169,Ecuador,AZUAY,CUENCA,TURI,10169
10170,Ecuador,AZUAY,CUENCA,VALLE,10170
10171,Ecuador,AZUAY,CUENCA,VICTORIA DEL PORTETE (IRQUIS),10171
10250,Ecuador,AZUAY,GIRÓN,GIRÓN,10250
10251,Ecuador,AZUAY,GIRÓN,ASUNCIÓN,10251
10252,Ecuador,AZUAY,GIRÓN,SAN GERARDO,10252
10350,Ecuador,AZUAY,GUALACEO,GUALACEO,10350
10351,Ecuador,AZUAY,GUALACEO,CHORDELEG,10351
10352,Ecuador,AZUAY,GUALACEO,DANIEL CÓRDOVA TORAL (EL ORIENTE),10352
10353,Ecuador,AZUAY,GUALACEO,JADÁN,10353
10354,Ecuador,AZUAY,GUALACEO,MARIANO MORENO,10354
10355,Ecuador,AZUAY,GUALACEO,PRINCIPAL,10355
10356,Ecuador,AZUAY,GUALACEO,REMIGIO CRESPO TORAL (GÚLAG),10356
10357,Ecuador,AZUAY,GUALACEO,SAN JUAN,10357
10358,Ecuador,AZUAY,GUALACEO,ZHIDMAD,10358
10359,Ecuador,AZUAY,GUALACEO,LUIS CORDERO VEGA,10359
10360,Ecuador,AZUAY,GUALACEO,SIMÓN BOLÍVAR (CAB. EN GAÑANZOL),10360
10450,Ecuador,AZUAY,NABÓN,NABÓN,10450
10451,Ecuador,AZUAY,NABÓN,COCHAPATA,10451
10452,Ecuador,AZUAY,NABÓN,EL PROGRESO (CAB.EN ZHOTA),10452
10453,Ecuador,AZUAY,NABÓN,LAS NIEVES (CHAYA),10453
10454,Ecuador,AZUAY,NABÓN,OÑA,10454
10550,Ecuador,AZUAY,PAUTE,PAUTE,10550
10551,Ecuador,AZUAY,PAUTE,AMALUZA,10551
10552,Ecuador,AZUAY,PAUTE,BULÁN (JOSÉ VÍCTOR IZQUIERDO),10552
10553,Ecuador,AZUAY,PAUTE,CHICÁN (GUILLERMO ORTEGA),10553
10554,Ecuador,AZUAY,PAUTE,EL CABO,10554
10555,Ecuador,AZUAY,PAUTE,GUACHAPALA,10555
10556,Ecuador,AZUAY,PAUTE,GUARAINAG,10556
10557,Ecuador,AZUAY,PAUTE,PALMAS,10557
10558,Ecuador,AZUAY,PAUTE,PAN,10558
10559,Ecuador,AZUAY,PAUTE,SAN CRISTÓBAL (CARLOS ORDÓÑEZ LAZO),10559
10560,Ecuador,AZUAY,PAUTE,SEVILLA DE ORO,10560
10561,Ecuador,AZUAY,PAUTE,TOMEBAMBA,10561
10562,Ecuador,AZUAY,PAUTE,DUG DUG,10562
10650,Ecuador,AZUAY,PUCARA,PUCARÁ,10650
10651,Ecuador,AZUAY,PUCARA,CAMILO PONCE ENRÍQUEZ (CAB. EN RÍO 7 DE MOLLEPONGO),10651
10652,Ecuador,AZUAY,PUCARA,SAN RAFAEL DE SHARUG,10652
10750,Ecuador,AZUAY,SAN FERNANDO,SAN FERNANDO,10750
10751,Ecuador,AZUAY,SAN FERNANDO,CHUMBLÍN,10751
10850,Ecuador,AZUAY,SANTA ISABEL,SANTA ISABEL (CHAGUARURCO),10850
10851,Ecuador,AZUAY,SANTA ISABEL,ABDÓN CALDERÓN (LA UNIÓN),10851
10852,Ecuador,AZUAY,SANTA ISABEL,EL CARMEN DE PIJILÍ,10852
10853,Ecuador,AZUAY,SANTA ISABEL,ZHAGLLI (SHAGLLI),10853
10854,Ecuador,AZUAY,SANTA ISABEL,SAN SALVADOR DE CAÑARIBAMBA,10854
10950,Ecuador,AZUAY,SIGSIG,SIGSIG,10950
10951,Ecuador,AZUAY,SIGSIG,CUCHIL (CUTCHIL),10951
10952,Ecuador,AZUAY,SIGSIG,GIMA,10952
10953,Ecuador,AZUAY,SIGSIG,GUEL,10953
10954,Ecuador,AZUAY,SIGSIG,LUDO,10954
10955,Ecuador,AZUAY,SIGSIG,SAN BARTOLOMÉ,10955
10956,Ecuador,AZUAY,SIGSIG,SAN JOSÉ DE RARANGA,10956
11050,Ecuador,AZUAY,OÑA,SAN FELIPE DE OÑA,11050
11051,Ecuador,AZUAY,OÑA,SUSUDEL,11051
11150,Ecuador,AZUAY,CHORDELEG,CHORDELEG,11150
11151,Ecuador,AZUAY,CHORDELEG,PRINCIPAL,11151
11152,Ecuador,AZUAY,CHORDELEG,LA UNIÓN,11152
11153,Ecuador,AZUAY,CHORDELEG,LUIS GALARZA ORELLANA (CAB.EN DELEGSOL),11153
11154,Ecuador,AZUAY,CHORDELEG,SAN MARTÍN DE PUZHIO,11154
11250,Ecuador,AZUAY,EL PAN,EL PAN,11250
11251,Ecuador,AZUAY,EL PAN,AMALUZA,11251
11252,Ecuador,AZUAY,EL PAN,PALMAS,11252
11253,Ecuador,AZUAY,EL PAN,SAN VICENTE,11253
11350,Ecuador,AZUAY,SEVILLA DE ORO,SEVILLA DE ORO,11350
11351,Ecuador,AZUAY,SEVILLA DE ORO,AMALUZA,11351
11352,Ecuador,AZUAY,SEVILLA DE ORO,PALMAS,11352
11450,Ecuador,AZUAY,GUACHAPALA,GUACHAPALA,11450
11550,Ecuador,AZUAY,CAMILO PONCE ENRÍQUEZ,CAMILO PONCE ENRÍQUEZ,11550
11551,Ecuador,AZUAY,CAMILO PONCE ENRÍQUEZ,EL CARMEN DE PIJILÍ,11551
20101,Ecuador,BOLÍVAR,GUARANDA,ÁNGEL POLIBIO CHÁVES,20101
20102,Ecuador,BOLÍVAR,GUARANDA,GABRIEL IGNACIO VEINTIMILLA,20102
20103,Ecuador,BOLÍVAR,GUARANDA,GUANUJO,20103
20150,Ecuador,BOLÍVAR,GUARANDA,GUARANDA,20150
20151,Ecuador,BOLÍVAR,GUARANDA,FACUNDO VELA,20151
20152,Ecuador,BOLÍVAR,GUARANDA,GUANUJO,20152
20153,Ecuador,BOLÍVAR,GUARANDA,JULIO E. MORENO (CATANAHUÁN GRANDE),20153
20154,Ecuador,BOLÍVAR,GUARANDA,LAS NAVES,20154
20155,Ecuador,BOLÍVAR,GUARANDA,SALINAS,20155
20156,Ecuador,BOLÍVAR,GUARANDA,SAN LORENZO,20156
20157,Ecuador,BOLÍVAR,GUARANDA,SAN SIMÓN (YACOTO),20157
20158,Ecuador,BOLÍVAR,GUARANDA,SANTA FÉ (SANTA FÉ),20158
20159,Ecuador,BOLÍVAR,GUARANDA,SIMIÁTUG,20159
20160,Ecuador,BOLÍVAR,GUARANDA,SAN LUIS DE PAMBIL,20160
20250,Ecuador,BOLÍVAR,CHILLANES,CHILLANES,20250
20251,Ecuador,BOLÍVAR,CHILLANES,SAN JOSÉ DEL TAMBO (TAMBOPAMBA),20251
20350,Ecuador,BOLÍVAR,CHIMBO,SAN JOSÉ DE CHIMBO,20350
20351,Ecuador,BOLÍVAR,CHIMBO,ASUNCIÓN (ASANCOTO),20351
20352,Ecuador,BOLÍVAR,CHIMBO,CALUMA,20352
20353,Ecuador,BOLÍVAR,CHIMBO,MAGDALENA (CHAPACOTO),20353
20354,Ecuador,BOLÍVAR,CHIMBO,SAN SEBASTIÁN,20354
20355,Ecuador,BOLÍVAR,CHIMBO,TELIMBELA,20355
20450,Ecuador,BOLÍVAR,ECHEANDÍA,ECHEANDÍA,20450
20550,Ecuador,BOLÍVAR,SAN MIGUEL,SAN MIGUEL,20550
20551,Ecuador,BOLÍVAR,SAN MIGUEL,BALSAPAMBA,20551
20552,Ecuador,BOLÍVAR,SAN MIGUEL,BILOVÁN,20552
20553,Ecuador,BOLÍVAR,SAN MIGUEL,RÉGULO DE MORA,20553
20554,Ecuador,BOLÍVAR,SAN MIGUEL,SAN PABLO (SAN PABLO DE ATENAS),20554
20555,Ecuador,BOLÍVAR,SAN MIGUEL,SANTIAGO,20555
20556,Ecuador,BOLÍVAR,SAN MIGUEL,SAN VICENTE,20556
20650,Ecuador,BOLÍVAR,CALUMA,CALUMA,20650
20701,Ecuador,BOLÍVAR,LAS NAVES,LAS MERCEDES,20701
20702,Ecuador,BOLÍVAR,LAS NAVES,LAS NAVES,20702
20750,Ecuador,BOLÍVAR,LAS NAVES,LAS NAVES,20750
30101,Ecuador,CAÑAR,AZOGUES,AURELIO BAYAS MARTÍNEZ,30101
30102,Ecuador,CAÑAR,AZOGUES,AZOGUES,30102
30103,Ecuador,CAÑAR,AZOGUES,BORRERO,30103
30104,Ecuador,CAÑAR,AZOGUES,SAN FRANCISCO,30104
30150,Ecuador,CAÑAR,AZOGUES,AZOGUES,30150
30151,Ecuador,CAÑAR,AZOGUES,COJITAMBO,30151
30152,Ecuador,CAÑAR,AZOGUES,DÉLEG,30152
30153,Ecuador,CAÑAR,AZOGUES,GUAPÁN,30153
30154,Ecuador,CAÑAR,AZOGUES,JAVIER LOYOLA (CHUQUIPATA),30154
30155,Ecuador,CAÑAR,AZOGUES,LUIS CORDERO,30155
30156,Ecuador,CAÑAR,AZOGUES,PINDILIG,30156
30157,Ecuador,CAÑAR,AZOGUES,RIVERA,30157
30158,Ecuador,CAÑAR,AZOGUES,SAN MIGUEL,30158
30159,Ecuador,CAÑAR,AZOGUES,SOLANO,30159
30160,Ecuador,CAÑAR,AZOGUES,TADAY,30160
30250,Ecuador,CAÑAR,BIBLIÁN,BIBLIÁN,30250
30251,Ecuador,CAÑAR,BIBLIÁN,NAZÓN (CAB. EN PAMPA DE DOMÍNGUEZ),30251
30252,Ecuador,CAÑAR,BIBLIÁN,SAN FRANCISCO DE SAGEO,30252
30253,Ecuador,CAÑAR,BIBLIÁN,TURUPAMBA,30253
30254,Ecuador,CAÑAR,BIBLIÁN,JERUSALÉN,30254
30350,Ecuador,CAÑAR,CAÑAR,CAÑAR,30350
30351,Ecuador,CAÑAR,CAÑAR,CHONTAMARCA,30351
30352,Ecuador,CAÑAR,CAÑAR,CHOROCOPTE,30352
30353,Ecuador,CAÑAR,CAÑAR,GENERAL MORALES (SOCARTE),30353
30354,Ecuador,CAÑAR,CAÑAR,GUALLETURO,30354
30355,Ecuador,CAÑAR,CAÑAR,HONORATO VÁSQUEZ (TAMBO VIEJO),30355
30356,Ecuador,CAÑAR,CAÑAR,INGAPIRCA,30356
30357,Ecuador,CAÑAR,CAÑAR,JUNCAL,30357
30358,Ecuador,CAÑAR,CAÑAR,SAN ANTONIO,30358
30359,Ecuador,CAÑAR,CAÑAR,SUSCAL,30359
30360,Ecuador,CAÑAR,CAÑAR,TAMBO,30360
30361,Ecuador,CAÑAR,CAÑAR,ZHUD,30361
30362,Ecuador,CAÑAR,CAÑAR,VENTURA,30362
30363,Ecuador,CAÑAR,CAÑAR,DUCUR,30363
30450,Ecuador,CAÑAR,LA TRONCAL,LA TRONCAL,30450
30451,Ecuador,CAÑAR,LA TRONCAL,MANUEL J. CALLE,30451
30452,Ecuador,CAÑAR,LA TRONCAL,PANCHO NEGRO,30452
30550,Ecuador,CAÑAR,EL TAMBO,EL TAMBO,30550
30650,Ecuador,CAÑAR,DÉLEG,DÉLEG,30650
30651,Ecuador,CAÑAR,DÉLEG,SOLANO,30651
30750,Ecuador,CAÑAR,SUSCAL,SUSCAL,30750
40101,Ecuador,CARCHI,TULCÁN,GONZÁLEZ SUÁREZ,40101
40102,Ecuador,CARCHI,TULCÁN,TULCÁN,40102
40150,Ecuador,CARCHI,TULCÁN,TULCÁN,40150
40151,Ecuador,CARCHI,TULCÁN,EL CARMELO (EL PUN),40151
40152,Ecuador,CARCHI,TULCÁN,HUACA,40152
40153,Ecuador,CARCHI,TULCÁN,JULIO ANDRADE (OREJUELA),40153
40154,Ecuador,CARCHI,TULCÁN,MALDONADO,40154
40155,Ecuador,CARCHI,TULCÁN,PIOTER,40155
40156,Ecuador,CARCHI,TULCÁN,TOBAR DONOSO (LA BOCANA DE CAMUMBÍ),40156
40157,Ecuador,CARCHI,TULCÁN,TUFIÑO,40157
40158,Ecuador,CARCHI,TULCÁN,URBINA (TAYA),40158
40159,Ecuador,CARCHI,TULCÁN,EL CHICAL,40159
40160,Ecuador,CARCHI,TULCÁN,MARISCAL SUCRE,40160
40161,Ecuador,CARCHI,TULCÁN,SANTA MARTHA DE CUBA,40161
40250,Ecuador,CARCHI,BOLÍVAR,BOLÍVAR,40250
40251,Ecuador,CARCHI,BOLÍVAR,GARCÍA MORENO,40251
40252,Ecuador,CARCHI,BOLÍVAR,LOS ANDES,40252
40253,Ecuador,CARCHI,BOLÍVAR,MONTE OLIVO,40253
40254,Ecuador,CARCHI,BOLÍVAR,SAN VICENTE DE PUSIR,40254
40255,Ecuador,CARCHI,BOLÍVAR,SAN RAFAEL,40255
40301,Ecuador,CARCHI,ESPEJO,EL ÁNGEL,40301
40302,Ecuador,CARCHI,ESPEJO,27 DE SEPTIEMBRE,40302
40350,Ecuador,CARCHI,ESPEJO,EL ANGEL,40350
40351,Ecuador,CARCHI,ESPEJO,EL GOALTAL,40351
40352,Ecuador,CARCHI,ESPEJO,LA LIBERTAD (ALIZO),40352
40353,Ecuador,CARCHI,ESPEJO,SAN ISIDRO,40353
40450,Ecuador,CARCHI,MIRA,MIRA (CHONTAHUASI),40450
40451,Ecuador,CARCHI,MIRA,CONCEPCIÓN,40451
40452,Ecuador,CARCHI,MIRA,JIJÓN Y CAAMAÑO (CAB. EN RÍO BLANCO),40452
40453,Ecuador,CARCHI,MIRA,JUAN MONTALVO (SAN IGNACIO DE QUIL),40453
40501,Ecuador,CARCHI,MONTÚFAR,GONZÁLEZ SUÁREZ,40501
40502,Ecuador,CARCHI,MONTÚFAR,SAN JOSÉ,40502
40550,Ecuador,CARCHI,MONTÚFAR,SAN GABRIEL,40550
40551,Ecuador,CARCHI,MONTÚFAR,CRISTÓBAL COLÓN,40551
40552,Ecuador,CARCHI,MONTÚFAR,CHITÁN DE NAVARRETE,40552
40553,Ecuador,CARCHI,MONTÚFAR,FERNÁNDEZ SALVADOR,40553
40554,Ecuador,CARCHI,MONTÚFAR,LA PAZ,40554
40555,Ecuador,CARCHI,MONTÚFAR,PIARTAL,40555
40650,Ecuador,CARCHI,SAN PEDRO DE HUACA,HUACA,40650
40651,Ecuador,CARCHI,SAN PEDRO DE HUACA,MARISCAL SUCRE,40651
50101,Ecuador,COTOPAXI,LATACUNGA,ELOY ALFARO (SAN FELIPE),50101
50102,Ecuador,COTOPAXI,LATACUNGA,IGNACIO FLORES (PARQUE FLORES),50102
50103,Ecuador,COTOPAXI,LATACUNGA,JUAN MONTALVO (SAN SEBASTIÁN),50103
50104,Ecuador,COTOPAXI,LATACUNGA,LA MATRIZ,50104
50105,Ecuador,COTOPAXI,LATACUNGA,SAN BUENAVENTURA,50105
50150,Ecuador,COTOPAXI,LATACUNGA,LATACUNGA,50150
50151,Ecuador,COTOPAXI,LATACUNGA,ALAQUES (ALÁQUEZ),50151
50152,Ecuador,COTOPAXI,LATACUNGA,BELISARIO QUEVEDO (GUANAILÍN),50152
50153,Ecuador,COTOPAXI,LATACUNGA,GUAITACAMA (GUAYTACAMA),50153
50154,Ecuador,COTOPAXI,LATACUNGA,JOSEGUANGO BAJO,50154
50155,Ecuador,COTOPAXI,LATACUNGA,LAS PAMPAS,50155
50156,Ecuador,COTOPAXI,LATACUNGA,MULALÓ,50156
50157,Ecuador,COTOPAXI,LATACUNGA,11 DE NOVIEMBRE (ILINCHISI),50157
50158,Ecuador,COTOPAXI,LATACUNGA,POALÓ,50158
50159,Ecuador,COTOPAXI,LATACUNGA,SAN JUAN DE PASTOCALLE,50159
50160,Ecuador,COTOPAXI,LATACUNGA,SIGCHOS,50160
50161,Ecuador,COTOPAXI,LATACUNGA,TANICUCHÍ,50161
50162,Ecuador,COTOPAXI,LATACUNGA,TOACASO,50162
50163,Ecuador,COTOPAXI,LATACUNGA,PALO QUEMADO,50163
50201,Ecuador,COTOPAXI,LA MANÁ,EL CARMEN,50201
50202,Ecuador,COTOPAXI,LA MANÁ,LA MANÁ,50202
50203,Ecuador,COTOPAXI,LA MANÁ,EL TRIUNFO,50203
50250,Ecuador,COTOPAXI,LA MANÁ,LA MANÁ,50250
50251,Ecuador,COTOPAXI,LA MANÁ,GUASAGANDA (CAB.EN GUASAGANDA,50251
50252,Ecuador,COTOPAXI,LA MANÁ,PUCAYACU,50252
50350,Ecuador,COTOPAXI,PANGUA,EL CORAZÓN,50350
50351,Ecuador,COTOPAXI,PANGUA,MORASPUNGO,50351
50352,Ecuador,COTOPAXI,PANGUA,PINLLOPATA,50352
50353,Ecuador,COTOPAXI,PANGUA,RAMÓN CAMPAÑA,50353
50450,Ecuador,COTOPAXI,PUJILI,PUJILÍ,50450
50451,Ecuador,COTOPAXI,PUJILI,ANGAMARCA,50451
50452,Ecuador,COTOPAXI,PUJILI,CHUCCHILÁN (CHUGCHILÁN),50452
50453,Ecuador,COTOPAXI,PUJILI,GUANGAJE,50453
50454,Ecuador,COTOPAXI,PUJILI,ISINLIBÍ (ISINLIVÍ),50454
50455,Ecuador,COTOPAXI,PUJILI,LA VICTORIA,50455
50456,Ecuador,COTOPAXI,PUJILI,PILALÓ,50456
50457,Ecuador,COTOPAXI,PUJILI,TINGO,50457
50458,Ecuador,COTOPAXI,PUJILI,ZUMBAHUA,50458
50550,Ecuador,COTOPAXI,SALCEDO,SAN MIGUEL,50550
50551,Ecuador,COTOPAXI,SALCEDO,ANTONIO JOSÉ HOLGUÍN (SANTA LUCÍA),50551
50552,Ecuador,COTOPAXI,SALCEDO,CUSUBAMBA,50552
50553,Ecuador,COTOPAXI,SALCEDO,MULALILLO,50553
50554,Ecuador,COTOPAXI,SALCEDO,MULLIQUINDIL (SANTA ANA),50554
50555,Ecuador,COTOPAXI,SALCEDO,PANSALEO,50555
50650,Ecuador,COTOPAXI,SAQUISILÍ,SAQUISILÍ,50650
50651,Ecuador,COTOPAXI,SAQUISILÍ,CANCHAGUA,50651
50652,Ecuador,COTOPAXI,SAQUISILÍ,CHANTILÍN,50652
50653,Ecuador,COTOPAXI,SAQUISILÍ,COCHAPAMBA,50653
50750,Ecuador,COTOPAXI,CANTÒN SIGCHOS,SIGCHOS,50750
50751,Ecuador,COTOPAXI,CANTÒN SIGCHOS,CHUGCHILLÁN,50751
50752,Ecuador,COTOPAXI,CANTÒN SIGCHOS,ISINLIVÍ,50752
50753,Ecuador,COTOPAXI,CANTÒN SIGCHOS,LAS PAMPAS,50753
50754,Ecuador,COTOPAXI,CANTÒN SIGCHOS,PALO QUEMADO,50754
60101,Ecuador,CHIMBORAZO,RIOBAMBA,LIZARZABURU,60101
60102,Ecuador,CHIMBORAZO,RIOBAMBA,MALDONADO,60102
60103,Ecuador,CHIMBORAZO,RIOBAMBA,VELASCO,60103
60104,Ecuador,CHIMBORAZO,RIOBAMBA,VELOZ,60104
60105,Ecuador,CHIMBORAZO,RIOBAMBA,YARUQUÍES,60105
60150,Ecuador,CHIMBORAZO,RIOBAMBA,RIOBAMBA,60150
60151,Ecuador,CHIMBORAZO,RIOBAMBA,CACHA (CAB. EN MACHÁNGARA),60151
60152,Ecuador,CHIMBORAZO,RIOBAMBA,CALPI,60152
60153,Ecuador,CHIMBORAZO,RIOBAMBA,CUBIJÍES,60153
60154,Ecuador,CHIMBORAZO,RIOBAMBA,FLORES,60154
60155,Ecuador,CHIMBORAZO,RIOBAMBA,LICÁN,60155
60156,Ecuador,CHIMBORAZO,RIOBAMBA,LICTO,60156
60157,Ecuador,CHIMBORAZO,RIOBAMBA,PUNGALÁ,60157
60158,Ecuador,CHIMBORAZO,RIOBAMBA,PUNÍN,60158
60159,Ecuador,CHIMBORAZO,RIOBAMBA,QUIMIAG,60159
60160,Ecuador,CHIMBORAZO,RIOBAMBA,SAN JUAN,60160
60161,Ecuador,CHIMBORAZO,RIOBAMBA,SAN LUIS,60161
60250,Ecuador,CHIMBORAZO,ALAUSI,ALAUSÍ,60250
60251,Ecuador,CHIMBORAZO,ALAUSI,ACHUPALLAS,60251
60252,Ecuador,CHIMBORAZO,ALAUSI,CUMANDÁ,60252
60253,Ecuador,CHIMBORAZO,ALAUSI,GUASUNTOS,60253
60254,Ecuador,CHIMBORAZO,ALAUSI,HUIGRA,60254
60255,Ecuador,CHIMBORAZO,ALAUSI,MULTITUD,60255
60256,Ecuador,CHIMBORAZO,ALAUSI,PISTISHÍ (NARIZ DEL DIABLO),60256
60257,Ecuador,CHIMBORAZO,ALAUSI,PUMALLACTA,60257
60258,Ecuador,CHIMBORAZO,ALAUSI,SEVILLA,60258
60259,Ecuador,CHIMBORAZO,ALAUSI,SIBAMBE,60259
60260,Ecuador,CHIMBORAZO,ALAUSI,TIXÁN,60260
60301,Ecuador,CHIMBORAZO,COLTA,CAJABAMBA,60301
60302,Ecuador,CHIMBORAZO,COLTA,SICALPA,60302
60350,Ecuador,CHIMBORAZO,COLTA,VILLA LA UNIÓN (CAJABAMBA),60350
60351,Ecuador,CHIMBORAZO,COLTA,CAÑI,60351
60352,Ecuador,CHIMBORAZO,COLTA,COLUMBE,60352
60353,Ecuador,CHIMBORAZO,COLTA,JUAN DE VELASCO (PANGOR),60353
60354,Ecuador,CHIMBORAZO,COLTA,SANTIAGO DE QUITO (CAB. EN SAN ANTONIO DE QUITO),60354
60450,Ecuador,CHIMBORAZO,CHAMBO,CHAMBO,60450
60550,Ecuador,CHIMBORAZO,CHUNCHI,CHUNCHI,60550
60551,Ecuador,CHIMBORAZO,CHUNCHI,CAPZOL,60551
60552,Ecuador,CHIMBORAZO,CHUNCHI,COMPUD,60552
60553,Ecuador,CHIMBORAZO,CHUNCHI,GONZOL,60553
60554,Ecuador,CHIMBORAZO,CHUNCHI,LLAGOS,60554
60650,Ecuador,CHIMBORAZO,GUAMOTE,GUAMOTE,60650
60651,Ecuador,CHIMBORAZO,GUAMOTE,CEBADAS,60651
60652,Ecuador,CHIMBORAZO,GUAMOTE,PALMIRA,60652
60701,Ecuador,CHIMBORAZO,GUANO,EL ROSARIO,60701
60702,Ecuador,CHIMBORAZO,GUANO,LA MATRIZ,60702
60750,Ecuador,CHIMBORAZO,GUANO,GUANO,60750
60751,Ecuador,CHIMBORAZO,GUANO,GUANANDO,60751
60752,Ecuador,CHIMBORAZO,GUANO,ILAPO,60752
60753,Ecuador,CHIMBORAZO,GUANO,LA PROVIDENCIA,60753
60754,Ecuador,CHIMBORAZO,GUANO,SAN ANDRÉS,60754
60755,Ecuador,CHIMBORAZO,GUANO,SAN GERARDO DE PACAICAGUÁN,60755
60756,Ecuador,CHIMBORAZO,GUANO,SAN ISIDRO DE PATULÚ,60756
60757,Ecuador,CHIMBORAZO,GUANO,SAN JOSÉ DEL CHAZO,60757
60758,Ecuador,CHIMBORAZO,GUANO,SANTA FÉ DE GALÁN,60758
60759,Ecuador,CHIMBORAZO,GUANO,VALPARAÍSO,60759
60850,Ecuador,CHIMBORAZO,PALLATANGA,PALLATANGA,60850
60950,Ecuador,CHIMBORAZO,PENIPE,PENIPE,60950
60951,Ecuador,CHIMBORAZO,PENIPE,EL ALTAR,60951
60952,Ecuador,CHIMBORAZO,PENIPE,MATUS,60952
60953,Ecuador,CHIMBORAZO,PENIPE,PUELA,60953
60954,Ecuador,CHIMBORAZO,PENIPE,SAN ANTONIO DE BAYUSHIG,60954
60955,Ecuador,CHIMBORAZO,PENIPE,LA CANDELARIA,60955
60956,Ecuador,CHIMBORAZO,PENIPE,BILBAO (CAB.EN QUILLUYACU),60956
61050,Ecuador,CHIMBORAZO,CUMANDÁ,CUMANDÁ,61050
70101,Ecuador,EL ORO,MACHALA,LA PROVIDENCIA,70101
70102,Ecuador,EL ORO,MACHALA,MACHALA,70102
70103,Ecuador,EL ORO,MACHALA,PUERTO BOLÍVAR,70103
70104,Ecuador,EL ORO,MACHALA,NUEVE DE MAYO,70104
70105,Ecuador,EL ORO,MACHALA,EL CAMBIO,70105
70150,Ecuador,EL ORO,MACHALA,MACHALA,70150
70151,Ecuador,EL ORO,MACHALA,EL CAMBIO,70151
70152,Ecuador,EL ORO,MACHALA,EL RETIRO,70152
70250,Ecuador,EL ORO,ARENILLAS,ARENILLAS,70250
70251,Ecuador,EL ORO,ARENILLAS,CHACRAS,70251
70252,Ecuador,EL ORO,ARENILLAS,LA LIBERTAD,70252
70253,Ecuador,EL ORO,ARENILLAS,LAS LAJAS (CAB. EN LA VICTORIA),70253
70254,Ecuador,EL ORO,ARENILLAS,PALMALES,70254
70255,Ecuador,EL ORO,ARENILLAS,CARCABÓN,70255
70350,Ecuador,EL ORO,ATAHUALPA,PACCHA,70350
70351,Ecuador,EL ORO,ATAHUALPA,AYAPAMBA,70351
70352,Ecuador,EL ORO,ATAHUALPA,CORDONCILLO,70352
70353,Ecuador,EL ORO,ATAHUALPA,MILAGRO,70353
70354,Ecuador,EL ORO,ATAHUALPA,SAN JOSÉ,70354
70355,Ecuador,EL ORO,ATAHUALPA,SAN JUAN DE CERRO AZUL,70355
70450,Ecuador,EL ORO,BALSAS,BALSAS,70450
70451,Ecuador,EL ORO,BALSAS,BELLAMARÍA,70451
70550,Ecuador,EL ORO,CHILLA,CHILLA,70550
70650,Ecuador,EL ORO,EL GUABO,EL GUABO,70650
70651,Ecuador,EL ORO,EL GUABO,BARBONES (SUCRE),70651
70652,Ecuador,EL ORO,EL GUABO,LA IBERIA,70652
70653,Ecuador,EL ORO,EL GUABO,TENDALES (CAB.EN PUERTO TENDALES),70653
70654,Ecuador,EL ORO,EL GUABO,RÍO BONITO,70654
70701,Ecuador,EL ORO,HUAQUILLAS,ECUADOR,70701
70702,Ecuador,EL ORO,HUAQUILLAS,EL PARAÍSO,70702
70703,Ecuador,EL ORO,HUAQUILLAS,HUALTACO,70703
